time;logger;level;message;exception
2011-12-07 22:00:26.3615;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenStreamHeadBySnapshotAge;
2011-12-07 22:00:26.3615;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenStreamHeadBySnapshotAge;
2011-12-07 22:00:26.3615;Raven.Database.Server.HttpServer;Debug;Request #  70: POST    -     4 ms - <default>  - 200 - /bulk_docs;
2011-12-07 22:00:26.3905;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for RavenCommitByDate;
2011-12-07 22:00:26.3975;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for RavenCommitsByDispatched;
2011-12-07 22:00:26.3615;Raven.Database.Server.HttpServer;Debug;"	PUT 48a4b6b3-7b00-4a51-9f17-9fb2016aa571/1
";
2011-12-07 22:00:26.3975;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for RavenCommitByRevisionRange;
2011-12-07 22:00:26.3975;Raven.Database.DocumentDatabase;Debug;Executing batched commands in a single transaction;
2011-12-07 22:00:26.3975;Raven.Database.DocumentDatabase;Debug;Putting a document with key: c8434bb6-24a5-4207-b19d-9fb2016aa56d/1 and etag 00000000-0000-0000-0000-000000000000;
2011-12-07 22:00:26.3975;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key 'c8434bb6-24a5-4207-b19d-9fb2016aa56d/1', update: False, ;
2011-12-07 22:00:26.3975;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands;
2011-12-07 22:00:26.3975;Raven.Database.Server.HttpServer;Debug;Request #  71: POST    -     3 ms - <default>  - 200 - /bulk_docs;
2011-12-07 22:00:26.3975;Raven.Database.Server.HttpServer;Debug;"	PUT c8434bb6-24a5-4207-b19d-9fb2016aa56d/1
";
2011-12-07 22:00:26.4275;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitByDate;
2011-12-07 22:00:26.4275;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitByRevisionRange;
2011-12-07 22:00:26.4275;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitsByDispatched;
2011-12-07 22:00:26.4275;Raven.Database.Indexing.Index.Indexing;Debug;Index 'RavenCommitsByDispatched' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:c8434bb6-24a5-4207-b19d-9fb2016aa56d/1> indexed,omitNorms<Dispatched:false>>;
2011-12-07 22:00:26.4275;Raven.Database.Indexing.Index.Indexing;Debug;Index 'RavenCommitByDate' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:c8434bb6-24a5-4207-b19d-9fb2016aa56d/1> indexed,omitNorms<CommitStamp:20111207210024855>>;
2011-12-07 22:00:26.4275;Raven.Database.Indexing.Index.Indexing;Debug;Index 'RavenCommitByRevisionRange' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:c8434bb6-24a5-4207-b19d-9fb2016aa56d/1> indexed,tokenized<StreamId:c8434bb6-24a5-4207-b19d-9fb2016aa56d> indexed,omitNorms<StartingStreamRevision:1> indexed,tokenized,omitNorms,omitTermFreqAndPositions<StartingStreamRevision_Range:1> indexed,omitNorms<StreamRevision:1> indexed,tokenized,omitNorms,omitTermFreqAndPositions<StreamRevision_Range:1>>;
2011-12-07 22:00:26.4275;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenSnapshotByStreamIdAndRevision;
2011-12-07 22:00:26.4275;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenStreamHeadBySnapshotAge;
2011-12-07 22:00:26.4275;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenSnapshotByStreamIdAndRevision;
2011-12-07 22:00:26.4275;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenStreamHeadBySnapshotAge;
2011-12-07 22:00:26.4275;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'StreamHeads/48a4b6b3-7b00-4a51-9f17-9fb2016aa571' was not found;
2011-12-07 22:00:26.4275;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'StreamHeads/c8434bb6-24a5-4207-b19d-9fb2016aa56d' was not found;
2011-12-07 22:00:26.4275;Raven.Database.Server.HttpServer;Debug;Request #  72: GET     -     0 ms - <default>  - 404 - /docs/StreamHeads/48a4b6b3-7b00-4a51-9f17-9fb2016aa571;
2011-12-07 22:00:26.4275;Raven.Database.Server.HttpServer;Debug;Request #  73: GET     -     0 ms - <default>  - 404 - /docs/StreamHeads/c8434bb6-24a5-4207-b19d-9fb2016aa56d;
2011-12-07 22:00:26.4475;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for RavenCommitByDate;
2011-12-07 22:00:26.4475;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for RavenCommitsByDispatched;
2011-12-07 22:00:26.4615;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for RavenCommitByRevisionRange;
2011-12-07 22:00:26.5955;Raven.Database.DocumentDatabase;Debug;Executing batched commands in a single transaction;
2011-12-07 22:00:26.5955;Raven.Database.DocumentDatabase;Debug;Putting a document with key: StreamHeads/c8434bb6-24a5-4207-b19d-9fb2016aa56d and etag ;
2011-12-07 22:00:26.5955;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key 'StreamHeads/c8434bb6-24a5-4207-b19d-9fb2016aa56d', update: False, ;
2011-12-07 22:00:26.5955;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands;
2011-12-07 22:00:26.5955;Raven.Database.DocumentDatabase;Debug;Executing batched commands in a single transaction;
2011-12-07 22:00:26.5955;Raven.Database.DocumentDatabase;Debug;Putting a document with key: StreamHeads/48a4b6b3-7b00-4a51-9f17-9fb2016aa571 and etag ;
2011-12-07 22:00:26.5955;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitByDate;
2011-12-07 22:00:26.5955;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitByRevisionRange;
2011-12-07 22:00:26.5955;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitsByDispatched;
2011-12-07 22:00:26.5955;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenSnapshotByStreamIdAndRevision;
2011-12-07 22:00:26.5955;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenSnapshotByStreamIdAndRevision;
2011-12-07 22:00:26.5955;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenStreamHeadBySnapshotAge;
2011-12-07 22:00:26.5955;Raven.Database.Indexing.Index.Indexing;Debug;Index 'RavenStreamHeadBySnapshotAge' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:streamheads/c8434bb6-24a5-4207-b19d-9fb2016aa56d> indexed,omitNorms<SnapshotAge:1> indexed,tokenized,omitNorms,omitTermFreqAndPositions<SnapshotAge_Range:1>>;
2011-12-07 22:00:26.5955;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenCommitsByDispatched;
2011-12-07 22:00:26.5955;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenCommitByDate;
2011-12-07 22:00:26.5955;Raven.Database.Server.HttpServer;Debug;Request #  74: POST    -     4 ms - <default>  - 200 - /bulk_docs;
2011-12-07 22:00:26.5955;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenCommitByRevisionRange;
2011-12-07 22:00:26.5955;Raven.Database.Server.HttpServer;Debug;"	PUT StreamHeads/c8434bb6-24a5-4207-b19d-9fb2016aa56d
";
2011-12-07 22:00:26.5955;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key 'StreamHeads/48a4b6b3-7b00-4a51-9f17-9fb2016aa571', update: False, ;
2011-12-07 22:00:26.6105;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands;
2011-12-07 22:00:26.6105;Raven.Database.Server.HttpServer;Debug;Request #  75: POST    -    15 ms - <default>  - 200 - /bulk_docs;
2011-12-07 22:00:26.6105;Raven.Database.Server.HttpServer;Debug;"	PUT StreamHeads/48a4b6b3-7b00-4a51-9f17-9fb2016aa571
";
2011-12-07 22:00:26.6105;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for RavenStreamHeadBySnapshotAge;
2011-12-07 22:00:26.6275;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitByDate;
2011-12-07 22:00:26.6275;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitByRevisionRange;
2011-12-07 22:00:26.6275;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitsByDispatched;
2011-12-07 22:00:26.6275;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenSnapshotByStreamIdAndRevision;
2011-12-07 22:00:26.6275;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenStreamHeadBySnapshotAge;
2011-12-07 22:00:26.6275;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenSnapshotByStreamIdAndRevision;
2011-12-07 22:00:26.6275;Raven.Database.Indexing.Index.Indexing;Debug;Index 'RavenStreamHeadBySnapshotAge' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:streamheads/48a4b6b3-7b00-4a51-9f17-9fb2016aa571> indexed,omitNorms<SnapshotAge:1> indexed,tokenized,omitNorms,omitTermFreqAndPositions<SnapshotAge_Range:1>>;
2011-12-07 22:00:26.6275;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenCommitByDate;
2011-12-07 22:00:26.6275;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenCommitByRevisionRange;
2011-12-07 22:00:26.6275;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenCommitsByDispatched;
2011-12-07 22:00:26.6465;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for RavenStreamHeadBySnapshotAge;
2011-12-07 22:00:26.7445;Raven.Database.DocumentDatabase;Debug;Executing batched commands in a single transaction;
2011-12-07 22:00:26.7445;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'c8434bb6-24a5-4207-b19d-9fb2016aa56d/1' was found;
2011-12-07 22:00:26.7445;Raven.Database.DocumentDatabase;Debug;Putting a document with key: c8434bb6-24a5-4207-b19d-9fb2016aa56d/1 and etag 00000000-0000-0100-0000-00000000000a;
2011-12-07 22:00:26.7445;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key 'c8434bb6-24a5-4207-b19d-9fb2016aa56d/1', update: True, ;
2011-12-07 22:00:26.7445;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'c8434bb6-24a5-4207-b19d-9fb2016aa56d/1' was found;
2011-12-07 22:00:26.7445;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands;
2011-12-07 22:00:26.7445;Raven.Database.DocumentDatabase;Debug;Executing batched commands in a single transaction;
2011-12-07 22:00:26.7445;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key '48a4b6b3-7b00-4a51-9f17-9fb2016aa571/1' was found;
2011-12-07 22:00:26.7445;Raven.Database.DocumentDatabase;Debug;Putting a document with key: 48a4b6b3-7b00-4a51-9f17-9fb2016aa571/1 and etag 00000000-0000-0100-0000-000000000009;
2011-12-07 22:00:26.7445;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitByDate;
2011-12-07 22:00:26.7445;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenSnapshotByStreamIdAndRevision;
2011-12-07 22:00:26.7445;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitsByDispatched;
2011-12-07 22:00:26.7445;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key '48a4b6b3-7b00-4a51-9f17-9fb2016aa571/1', update: True, ;
2011-12-07 22:00:26.7445;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key '48a4b6b3-7b00-4a51-9f17-9fb2016aa571/1' was found;
2011-12-07 22:00:26.7445;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenStreamHeadBySnapshotAge;
2011-12-07 22:00:26.7445;Raven.Database.Indexing.Index.Indexing;Debug;Index 'RavenCommitByDate' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:c8434bb6-24a5-4207-b19d-9fb2016aa56d/1> indexed,omitNorms<CommitStamp:20111207210024855>>;
2011-12-07 22:00:26.7445;Raven.Database.Indexing.Index.Indexing;Debug;Index 'RavenCommitsByDispatched' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:c8434bb6-24a5-4207-b19d-9fb2016aa56d/1> indexed,omitNorms<Dispatched:true>>;
2011-12-07 22:00:26.7445;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands;
2011-12-07 22:00:26.7445;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenStreamHeadBySnapshotAge;
2011-12-07 22:00:26.7445;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenSnapshotByStreamIdAndRevision;
2011-12-07 22:00:26.7445;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitByRevisionRange;
2011-12-07 22:00:26.7445;Raven.Database.Indexing.Index.Indexing;Debug;Index 'RavenCommitByRevisionRange' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:c8434bb6-24a5-4207-b19d-9fb2016aa56d/1> indexed,tokenized<StreamId:c8434bb6-24a5-4207-b19d-9fb2016aa56d> indexed,omitNorms<StartingStreamRevision:1> indexed,tokenized,omitNorms,omitTermFreqAndPositions<StartingStreamRevision_Range:1> indexed,omitNorms<StreamRevision:1> indexed,tokenized,omitNorms,omitTermFreqAndPositions<StreamRevision_Range:1>>;
2011-12-07 22:00:26.7445;Raven.Database.Server.HttpServer;Debug;Request #  76: POST    -     2 ms - <default>  - 200 - /bulk_docs;
2011-12-07 22:00:26.7515;Raven.Database.Server.HttpServer;Debug;"	PATCH c8434bb6-24a5-4207-b19d-9fb2016aa56d/1
";
2011-12-07 22:00:26.7445;Raven.Database.Server.HttpServer;Debug;Request #  77: POST    -     5 ms - <default>  - 200 - /bulk_docs;
2011-12-07 22:00:26.7685;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for RavenCommitsByDispatched;
2011-12-07 22:00:26.7515;Raven.Database.Server.HttpServer;Debug;"	PATCH 48a4b6b3-7b00-4a51-9f17-9fb2016aa571/1
";
2011-12-07 22:00:26.7685;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for RavenCommitByDate;
2011-12-07 22:00:26.7685;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for RavenCommitByRevisionRange;
2011-12-07 22:00:26.7685;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitByDate;
2011-12-07 22:00:26.7685;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitsByDispatched;
2011-12-07 22:00:26.7685;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitByRevisionRange;
2011-12-07 22:00:26.7685;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenSnapshotByStreamIdAndRevision;
2011-12-07 22:00:26.7685;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenStreamHeadBySnapshotAge;
2011-12-07 22:00:26.7685;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenSnapshotByStreamIdAndRevision;
2011-12-07 22:00:26.7685;Raven.Database.Indexing.Index.Indexing;Debug;Index 'RavenCommitsByDispatched' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:48a4b6b3-7b00-4a51-9f17-9fb2016aa571/1> indexed,omitNorms<Dispatched:true>>;
2011-12-07 22:00:26.7685;Raven.Database.Indexing.Index.Indexing;Debug;Index 'RavenCommitByDate' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:48a4b6b3-7b00-4a51-9f17-9fb2016aa571/1> indexed,omitNorms<CommitStamp:20111207210024855>>;
2011-12-07 22:00:26.7685;Raven.Database.Indexing.Index.Indexing;Debug;Index 'RavenCommitByRevisionRange' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:48a4b6b3-7b00-4a51-9f17-9fb2016aa571/1> indexed,tokenized<StreamId:48a4b6b3-7b00-4a51-9f17-9fb2016aa571> indexed,omitNorms<StartingStreamRevision:1> indexed,tokenized,omitNorms,omitTermFreqAndPositions<StartingStreamRevision_Range:1> indexed,omitNorms<StreamRevision:1> indexed,tokenized,omitNorms,omitTermFreqAndPositions<StreamRevision_Range:1>>;
2011-12-07 22:00:26.7685;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenStreamHeadBySnapshotAge;
2011-12-07 22:00:26.7865;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for RavenCommitByDate;
2011-12-07 22:00:26.7865;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for RavenCommitsByDispatched;
2011-12-07 22:00:26.8005;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for RavenCommitByRevisionRange;
2011-12-07 22:02:25.6643;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-12-07 22:02:25.6643;Raven.Database.Server.HttpServer;Debug;Request #  78: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-12-07 22:02:25.8093;Raven.Database.DocumentDatabase;Debug;Executing batched commands in a single transaction;
2011-12-07 22:02:25.8093;Raven.Database.DocumentDatabase;Debug;Putting a document with key: DocumentCollectionDto/c8434bb6-24a5-4207-b19d-9fb2016aa56d and etag ;
2011-12-07 22:02:25.8093;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key 'DocumentCollectionDto/c8434bb6-24a5-4207-b19d-9fb2016aa56d', update: False, ;
2011-12-07 22:02:25.8123;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands;
2011-12-07 22:02:25.8123;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitByDate;
2011-12-07 22:02:25.8123;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitsByDispatched;
2011-12-07 22:02:25.8123;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitByRevisionRange;
2011-12-07 22:02:25.8123;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenCommitByDate;
2011-12-07 22:02:25.8123;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenCommitByRevisionRange;
2011-12-07 22:02:25.8123;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenSnapshotByStreamIdAndRevision;
2011-12-07 22:02:25.8123;Raven.Database.Server.HttpServer;Debug;Request #  79: POST    -     4 ms - <default>  - 200 - /bulk_docs;
2011-12-07 22:02:25.8123;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenSnapshotByStreamIdAndRevision;
2011-12-07 22:02:25.8123;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenCommitsByDispatched;
2011-12-07 22:02:25.8123;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenStreamHeadBySnapshotAge;
2011-12-07 22:02:25.8123;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenStreamHeadBySnapshotAge;
2011-12-07 22:02:25.8123;Raven.Database.Server.HttpServer;Debug;"	PUT DocumentCollectionDto/c8434bb6-24a5-4207-b19d-9fb2016aa56d
";
2011-12-07 22:02:25.8123;Raven.Database.DocumentDatabase;Debug;Executing batched commands in a single transaction;
2011-12-07 22:02:25.8123;Raven.Database.DocumentDatabase;Debug;Putting a document with key: DocumentDto/48a4b6b3-7b00-4a51-9f17-9fb2016aa571 and etag ;
2011-12-07 22:02:25.8123;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key 'DocumentDto/48a4b6b3-7b00-4a51-9f17-9fb2016aa571', update: False, ;
2011-12-07 22:02:25.8273;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands;
2011-12-07 22:02:25.8273;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitByDate;
2011-12-07 22:02:25.8273;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitByRevisionRange;
2011-12-07 22:02:25.8273;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenCommitByDate;
2011-12-07 22:02:25.8273;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitsByDispatched;
2011-12-07 22:02:25.8273;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenCommitsByDispatched;
2011-12-07 22:02:25.8273;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenSnapshotByStreamIdAndRevision;
2011-12-07 22:02:25.8273;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenSnapshotByStreamIdAndRevision;
2011-12-07 22:02:25.8273;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenStreamHeadBySnapshotAge;
2011-12-07 22:02:25.8273;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenCommitByRevisionRange;
2011-12-07 22:02:25.8273;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenStreamHeadBySnapshotAge;
2011-12-07 22:02:25.8273;Raven.Database.Server.HttpServer;Debug;Request #  80: POST    -     2 ms - <default>  - 200 - /bulk_docs;
2011-12-07 22:02:25.8273;Raven.Database.Server.HttpServer;Debug;"	PUT DocumentDto/48a4b6b3-7b00-4a51-9f17-9fb2016aa571
";
2011-12-07 22:02:29.6445;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-12-07 22:02:29.6445;Raven.Database.Server.HttpServer;Debug;Request #  81: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-12-07 22:02:29.6445;Raven.Database.Server.HttpServer;Debug;Request #  82: HEAD    -     0 ms - <default>  - 200 - /indexes/RavenCommitByDate;
2011-12-07 22:02:29.8175;Raven.Database.Server.HttpServer;Debug;Request #  83: PUT     -     0 ms - <default>  - 201 - /indexes/RavenCommitByDate;
2011-12-07 22:02:29.8495;Raven.Database.Server.HttpServer;Debug;Request #  84: HEAD    -     0 ms - <default>  - 200 - /indexes/RavenCommitByRevisionRange;
2011-12-07 22:02:29.8535;Raven.Database.Server.HttpServer;Debug;Request #  85: PUT     -     0 ms - <default>  - 201 - /indexes/RavenCommitByRevisionRange;
2011-12-07 22:02:29.8535;Raven.Database.Server.HttpServer;Debug;Request #  86: HEAD    -     0 ms - <default>  - 200 - /indexes/RavenCommitsByDispatched;
2011-12-07 22:02:29.8535;Raven.Database.Server.HttpServer;Debug;Request #  87: PUT     -     0 ms - <default>  - 201 - /indexes/RavenCommitsByDispatched;
2011-12-07 22:02:29.8535;Raven.Database.Server.HttpServer;Debug;Request #  88: HEAD    -     0 ms - <default>  - 200 - /indexes/RavenSnapshotByStreamIdAndRevision;
2011-12-07 22:02:29.8696;Raven.Database.Server.HttpServer;Debug;Request #  89: PUT     -     0 ms - <default>  - 201 - /indexes/RavenSnapshotByStreamIdAndRevision;
2011-12-07 22:02:29.8696;Raven.Database.Server.HttpServer;Debug;Request #  90: HEAD    -     0 ms - <default>  - 200 - /indexes/RavenStreamHeadBySnapshotAge;
2011-12-07 22:02:29.8886;Raven.Database.Server.HttpServer;Debug;Request #  91: PUT     -     0 ms - <default>  - 201 - /indexes/RavenStreamHeadBySnapshotAge;
2011-12-07 22:02:29.9756;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index RavenCommitsByDispatched for: ( *:* -Dispatched:true);
2011-12-07 22:02:29.9786;Raven.Database.Server.HttpServer;Debug;Request #  92: GET     -     6 ms - <default>  - 200 - /indexes/RavenCommitsByDispatched?query=(%2520*%253A*%2520-Dispatched%253Atrue)&start=0&pageSize=1024&aggregation=None;
2011-12-07 22:02:30.0886;Raven.Database.DocumentDatabase;Debug;Executing batched commands in a single transaction;
2011-12-07 22:02:30.0886;Raven.Database.DocumentDatabase;Debug;Putting a document with key: 9beb2a7c-7e9f-4030-8bf9-9fb2016b379d/1 and etag 00000000-0000-0000-0000-000000000000;
2011-12-07 22:02:30.0886;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key '9beb2a7c-7e9f-4030-8bf9-9fb2016b379d/1', update: False, ;
2011-12-07 22:02:30.0886;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands;
2011-12-07 22:02:30.0886;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitByDate;
2011-12-07 22:02:30.0886;Raven.Database.Indexing.Index.Indexing;Debug;Index 'RavenCommitByDate' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:9beb2a7c-7e9f-4030-8bf9-9fb2016b379d/1> indexed,omitNorms<CommitStamp:20111207210230013>>;
2011-12-07 22:02:30.0886;Raven.Database.Server.HttpServer;Debug;Request #  93: POST    -     4 ms - <default>  - 200 - /bulk_docs;
2011-12-07 22:02:30.0886;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitsByDispatched;
2011-12-07 22:02:30.0886;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitByRevisionRange;
2011-12-07 22:02:30.0886;Raven.Database.Indexing.Index.Indexing;Debug;Index 'RavenCommitsByDispatched' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:9beb2a7c-7e9f-4030-8bf9-9fb2016b379d/1> indexed,omitNorms<Dispatched:false>>;
2011-12-07 22:02:30.0886;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenSnapshotByStreamIdAndRevision;
2011-12-07 22:02:30.0886;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenStreamHeadBySnapshotAge;
2011-12-07 22:02:30.0886;Raven.Database.Indexing.Index.Indexing;Debug;Index 'RavenCommitByRevisionRange' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:9beb2a7c-7e9f-4030-8bf9-9fb2016b379d/1> indexed,tokenized<StreamId:9beb2a7c-7e9f-4030-8bf9-9fb2016b379d> indexed,omitNorms<StartingStreamRevision:1> indexed,tokenized,omitNorms,omitTermFreqAndPositions<StartingStreamRevision_Range:1> indexed,omitNorms<StreamRevision:1> indexed,tokenized,omitNorms,omitTermFreqAndPositions<StreamRevision_Range:1>>;
